0 0 0 0
0 1 0.000182755 5.72378e-10
0 2 0.000549778 4.67722e-09
0 3 0.000901526 2.52468e-08
0 4 0.00123769 7.51552e-08
0 5 0.00155796 1.63545e-07
0 6 0.00186208 2.95728e-07
0 7 0.00214979 4.73269e-07
0 8 0.00242088 6.94191e-07
0 9 0.00267521 9.53327e-07
0 10 0.00291266 1.24278e-06
0 11 0.00313318 1.55248e-06
0 12 0.00333676 1.87085e-06
0 13 0.00352345 2.18548e-06
0 14 0.00369333 2.48384e-06
0 15 0.00384654 2.75395e-06
0 16 0.00398323 2.98504e-06
0 17 0.00410359 3.16805e-06
0 18 0.00420781 3.29613e-06
0 19 0.0042961 3.36492e-06
0 20 0.00436867 3.37271e-06
0 21 0.00442571 3.3205e-06
0 22 0.0044674 3.21183e-06
0 23 0.0044939 3.05258e-06
0 24 0.00450534 2.85055e-06
0 25 0.00450182 2.61502e-06
0 26 0.0044834 2.35623e-06
0 27 0.0044501 2.08479e-06
0 28 0.00440193 1.81113e-06
0 29 0.00433884 1.54494e-06
0 30 0.00426076 1.29471e-06
0 31 0.00416759 1.06736e-06
0 32 0.00405924 8.67884e-07
0 33 0.00393555 6.99253e-07
0 34 0.0037964 5.62344e-07
0 35 0.00364164 4.56047e-07
0 36 0.00347116 3.77478e-07
0 37 0.00328482 3.22315e-07
0 38 0.00308254 2.85213e-07
0 39 0.00286424 2.60294e-07
0 40 0.00262987 2.41675e-07
0 41 0.00237942 2.24006e-07
0 42 0.0021129 2.02992e-07
0 43 0.00183036 1.7587e-07
0 44 0.00153186 1.41821e-07
0 45 0.00121749 1.02293e-07
0 46 0.000887346 6.12284e-08
0 47 0.000541533 2.51886e-08
0 48 0.000180142 3.3393e-09
0 49 0 0

1 0 0 0
1 1 0.000182825 -2.70779e-08
1 2 0.00054991 -1.88905e-07
1 3 0.000901705 -5.00909e-07
1 4 0.0012379 -9.43156e-07
1 5 0.00155819 -1.4913e-06
1 6 0.0018623 -2.11789e-06
1 7 0.00215 -2.79373e-06
1 8 0.00242107 -3.4892e-06
1 9 0.00267536 -4.17537e-06
1 10 0.00291276 -4.82514e-06
