0 0 0 0
0 1 0.000138256 -2.35507e-08
0 2 0.000394467 -6.42056e-08
0 3 0.000613307 -9.53718e-08
0 4 0.000798502 -1.17906e-07
0 5 0.00095353 -1.3282e-07
0 6 0.00108174 -1.41147e-07
0 7 0.00118637 -1.43951e-07
0 8 0.00127049 -1.42303e-07
0 9 0.00133702 -1.37217e-07
0 10 0.00138869 -1.29582e-07
0 11 0.00142802 -1.20122e-07
0 12 0.00145728 -1.09394e-07
0 13 0.00147851 -9.78203e-08
0 14 0.00149347 -8.57208e-08
0 15 0.00150363 -7.33512e-08
0 16 0.00151022 -6.0926e-08
0 17 0.00151422 -4.86303e-08
0 18 0.0015164 -3.66211e-08
0 19 0.00151734 -2.50239e-08
0 20 0.00151747 -1.39272e-08
0 21 0.00151712 -3.37844e-09
0 22 0.00151652 6.61667e-09
0 23 0.00151581 1.60917e-08
0 24 0.00151509 2.51133e-08
0 25 0.00151441 3.3772e-08
0 26 0.00151377 4.21711e-08
0 27 0.00151314 5.04151e-08
0 28 0.00151243 5.85976e-08
0 29 0.0015115 6.67915e-08
0 30 0.00151013 7.50415e-08
0 31 0.00150801 8.33599e-08
0 32 0.00150471 9.17259e-08
0 33 0.00149965 1.00088e-07
0 34 0.00149209 1.08369e-07
0 35 0.00148105 1.16465e-07
0 36 0.00146533 1.24248e-07
0 37 0.00144347 1.31546e-07
0 38 0.00141373 1.38124e-07
0 39 0.00137413 1.43643e-07
0 40 0.0013224 1.47626e-07
0 41 0.00125608 1.49428e-07
0 42 0.00117248 1.48242e-07
0 43 0.00106872 1.43139e-07
0 44 0.00094175 1.33133e-07
0 45 0.000788369 1.17229e-07
0 46 0.000605271 9.44016e-08
0 47 0.000389061 6.35165e-08
0 48 0.000136187 2.33684e-08
0 49 0 0

1 0 0 0
1 1 0.000138275 3.51593e-08
1 2 0.000394518 4.58244e-08
1 3 0.000613382 -2.14626e-08
1 4 0.000798592 -1.49946e-07
1 5 0.000953629 -3.23742e-07
1 6 0.00108185 -5.2791e-07
1 7 0.00118647 -7.48226e-07
1 8 0.00127058 -9.71442e-07
1 9 0.00133709 -1.18588e-06
1 10 0.00138874 -1.38194e-06
1 11 0.00142805 -1.55233e-06
1 12 0.00145729 -1.69191e-06
1 13 0.0014785 -1.79735e-06
1 14 0.00149343 -1.86676e-06
1 15 0.00150357 -1.89931e-06
1 16 0.00151015 -1.89501e-06
1 17 0.00151413 -1.85461e-06
1 18 0.00151628 -1.77951e-06
1 19 0.0015172 -1.67179e-06
1 20 0.00151732 -1.53419e-06
1 21 0.00151696 -1.37016e-06
1 22 0.00151635 -1.18374e-06
1 23 0.00151563 -9.79539e-07
1 24 0.00151491 -7.62619e-07
1 25 0.00151423 -5.38354e-07
1 26 0.00151359 -3.12273e-07
1 27 0.00151296 -8.99004e-08
1 28 0.00151226 1.23409e-07
1 29 0.00151134 3.22622e-07
1 30 0.00150998 5.03154e-07
1 31 0.00150787 6.60964e-07
1 32 0.00150458 7.92622e-07
1 33 0.00149954 8.95338e-07
1 34 0.001492 9.66978e-07
1 35 0.00148098 1.00608e-06
1 36 0.00146528 1.01191e-06
1 37 0.00144344 9.84587e-07
1 38 0.00141372 9.25282e-07
1 39 0.00137414 8.36561e-07
1 40 0.00132243 7.22706e-07
1 41 0.00125613 5.89972e-07
1 42 0.00117254 4.46596e-07
1 43 0.00106878 3.0245e-07
1 44 0.000941813 1.68384e-07
1 45 0.000788429 5.56095e-08
1 46 0.000605321 -2.44068e-08
1 47 0.000389097 -5.92683e-08
1 48 0.000136201 -3.50928e-08
1 49 0 0

2 0 0 0
2 1 0.000138347 9.29855e-08
2 2 0.000394714 1.52499e-07
2 3 0.000613675 4.57321e-08
2 4 0.000798954 -1.92752e-07
2 5 0.000954034 -5.29957e-07
2 6 0.00108227 -9.34716e-07
2 7 0.00118689 -1.37726e-06
2 8 0.00127097 -1.82982e-06
2 9 0.00133745 -2.26784e-06
