0 0 0 0
0 1 0.000135156 4.43372e-10
0 2 0.000357054 9.5642e-10
0 3 0.000517079 1.33863e-09
0 4 0.000628765 1.72434e-09
0 5 0.000704073 2.13742e-09
0 6 0.000753047 2.57778e-09
0 7 0.000783706 3.03845e-09
0 8 0.000802141 3.50872e-09
0 9 0.000812756 3.9748e-09
0 10 0.000818576 4.42038e-09
0 11 0.00082158 4.82731e-09
0 12 0.000823002 5.17651e-09
0 13 0.000823571 5.44904e-09
0 14 0.000823702 5.62726e-09
0 15 0.000823618 5.69591e-09
0 16 0.000823436 5.64309e-09
0 17 0.000823216 5.46101e-09
0 18 0.000822988 5.14661e-09
0 19 0.00082277 4.70181e-09
0 20 0.000822571 4.13362e-09
0 21 0.0008224 3.45394e-09
0 22 0.000822261 2.67913e-09
0 23 0.000822159 1.82936e-09
0 24 0.000822096 9.27876e-10
0 25 0.000822075 -1.12479e-14
0 26 0.000822096 -9.27904e-10
0 27 0.000822159 -1.82941e-09
0 28 0.000822261 -2.67921e-09
0 29 0.000822399 -3.45409e-09
0 30 0.00082257 -4.13388e-09
0 31 0.000822765 -4.70225e-09
0 32 0.000822976 -5.14734e-09
0 33 0.000823186 -5.4622e-09
0 34 0.000823363 -5.64492e-09
0 35 0.000823448 -5.69865e-09
0 36 0.000823323 -5.63118e-09
0 37 0.000822764 -5.45438e-09
0 38 0.000821357 -5.18339e-09
0 39 0.00081837 -4.8356e-09
0 40 0.000812569 -4.42947e-09
0 41 0.000801975 -3.98349e-09
0 42 0.00078356 -3.51504e-09
0 43 0.000752922 -3.03956e-09
0 44 0.000703968 -2.56979e-09
0 45 0.000628677 -2.11468e-09
0 46 0.000517007 -1.6748e-09
0 47 0.000356999 -1.21917e-09
0 48 0.000135126 -5.71712e-10
0 49 0 0

1 0 0 0
1 1 0.00013514 -2.11841e-08
1 2 0.000357024 -4.44507e-08
1 3 0.000517039 -6.08554e-08
1 4 0.000628715 -7.75665e-08
1 5 0.000704012 -9.58251e-08
1 6 0.000752971 -1.15582e-07
1 7 0.000783614 -1.36448e-07
1 8 0.000802033 -1.57867e-07
1 9 0.000812628 -1.7916e-07
1 10 0.000818428 -1.99547e-07
1 11 0.00082141 -2.18179e-07
1 12 0.000822809 -2.3418e-07
1 13 0.000823356 -2.46689e-07
1 14 0.000823463 -2.54906e-07
1 15 0.000823356 -2.58143e-07
1 16 0.000823152 -2.5586e-07
1 17 0.00082291 -2.47702e-07
1 18 0.000822663 -2.33526e-07
1 19 0.000822427 -2.13414e-07
1 20 0.000822213 -1.87681e-07
1 21 0.000822028 -1.56861e-07
1 22 0.000821879 -1.21699e-07
1 23 0.000821769 -8.31113e-08
1 24 0.000821702 -4.21593e-08
1 25 0.000821679 -2.63642e-14
1 26 0.000821702 4.21593e-08
1 27 0.000821769 8.31112e-08
1 28 0.000821879 1.21698e-07
1 29 0.000822028 1.56861e-07
1 30 0.000822211 1.87679e-07
1 31 0.000822422 2.13412e-07
1 32 0.000822651 2.33521e-07
1 33 0.00082288 2.47692e-07
1 34 0.000823078 2.55841e-07
1 35 0.000823186 2.5811e-07
1 36 0.000823084 2.54849e-07
1 37 0.000822548 2.46596e-07
1 38 0.000821164 2.34033e-07
1 39 0.000818199 2.17956e-07
1 40 0.000812421 1.9922e-07
1 41 0.000801847 1.78699e-07
1 42 0.000783451 1.57242e-07
1 43 0.00075283 1.35636e-07
1 44 0.000703891 1.14568e-07
1 45 0.000628614 9.45643e-08
1 46 0.000516956 7.57334e-08
1 47 0.000356959 5.64562e-08
1 48 0.000135105 2.72726e-08
1 49 0 0

2 0 0 0
2 1 0.000135086 -4.87895e-08
2 2 0.000356922 -1.03061e-07
