0 0 0 0
0 1 4.56086e-05 2.42861e-17
0 2 9.921e-05 7.63278e-17
0 3 0.000118797 4.85723e-17
0 4 0.000124477 -1.04083e-17
0 5 0.000125754 -3.46945e-17
0 6 0.000125971 -7.63278e-17
0 7 0.000125998 -8.32667e-17
0 8 0.000126 -1.38778e-17
0 9 0.000126 2.77556e-17
0 10 0.000126 0
0 11 0.000126 0
0 12 0.000126 0
0 13 0.000126 0
0 14 0.000126 0
0 15 0.000126 0
0 16 0.000126 0
0 17 0.000126 0
0 18 0.000126 0
0 19 0.000126 0
0 20 0.000126 0
0 21 0.000126 0
0 22 0.000126 0
0 23 0.000126 0
0 24 0.000126 0
0 25 0.000126 0
0 26 0.000126 0
0 27 0.000126 0
0 28 0.000126 0
0 29 0.000126 0
0 30 0.000126 0
0 31 0.000126 0
0 32 0.000126 0
0 33 0.000126 0
0 34 0.000126 0
0 35 0.000126 0
0 36 0.000126 0
0 37 0.000126 0
0 38 0.000126 0
0 39 0.000126 0
0 40 0.000126 -1.04083e-17
0 41 0.000126 3.1225e-17
0 42 0.000125998 1.11022e-16
0 43 0.000125971 9.02056e-17
0 44 0.000125754 5.20417e-17
0 45 0.000124477 -2.77556e-17
0 46 0.000118797 -3.46945e-17
0 47 9.921e-05 -1.42247e-16
0 48 4.56086e-05 -7.97973e-17
0 49 0 0

1 0 0 0
1 1 4.56086e-05 2.42861e-17
1 2 9.921e-05 7.63278e-17
1 3 0.000118797 4.85723e-17
1 4 0.000124477 -1.04083e-17
1 5 0.000125754 -3.46945e-17
1 6 0.000125971 -7.63278e-17
1 7 0.000125998 -8.32667e-17
1 8 0.000126 -1.38778e-17
1 9 0.000126 2.77556e-17
1 10 0.000126 0
1 11 0.000126 0
1 12 0.000126 0
1 13 0.000126 0
1 14 0.000126 0
1 15 0.000126 0
1 16 0.000126 0
1 17 0.000126 0
1 18 0.000126 0
1 19 0.000126 0
1 20 0.000126 0
1 21 0.000126 0
1 22 0.000126 0
1 23 0.000126 0
1 24 0.000126 0
1 25 0.000126 0
1 26 0.000126 0
1 27 0.000126 0
1 28 0.000126 0
1 29 0.000126 0
1 30 0.000126 0
1 31 0.000126 0
1 32 0.000126 0
1 33 0.000126 0
1 34 0.000126 0
1 35 0.000126 0
1 36 0.000126 0
1 37 0.000126 0
1 38 0.000126 0
1 39 0.000126 0
1 40 0.000126 -1.04083e-17
1 41 0.000126 3.1225e-17
1 42 0.000125998 1.11022e-16
1 43 0.000125971 9.02056e-17
1 44 0.000125754 5.20417e-17
1 45 0.000124477 -2.77556e-17
1 46 0.000118797 -3.46945e-17
1 47 9.921e-05 -1.42247e-16
1 48 4.56086e-05 -7.97973e-17
1 49 0 0

2 0 0 0
2 1 4.56086e-05 2.42861e-17
2 2 9.921e-05 7.63278e-17
2 3 0.000118797 4.85723e-17
2 4 0.000124477 -1.04083e-17
2 5 0.000125754 -3.46945e-17
2 6 0.000125971 -7.63278e-17
2 7 0.000125998 -8.32667e-17
2 8 0.000126 -1.38778e-17
2 9 0.000126 2.77556e-17
2 10 0.000126 0
2 11 0.000126 0
2 12 0.000126 0
2 13 0.000126 0
2 14 0.000126 0
2 15 0.000126 0
2 16 0.000126 0
2 17 0.000126 0
2 18 0.000126 0
2 19 0.000126 0
2 20 0.000126 0
2 21 0.000126 0
2 22 0.000126 0
2 23 0.000126 0
2 24 0.000126 0
2 25 0.000126 0
2 26 0.000126 0
2 27 0.000126 0
2 28 0.000126 0
2 29 0.000126 0
2 30 0.000126 0
2 31 0.000126 0
2 32 0.000126 0
2 33 0.000126 0
2 34 0.000126 0
2 35 0.000126 0
2 36 0.000126 0
2 37 0.000126 0
2 38 0.000126 0
2 39 0.000126 0
2 40 0.000126 -1.04083e-17
2 41 0.000126 3.1225e-17
2 42 0.000125998 1.11022e-16
2 43 0.000125971 9.02056e-17
2 44 0.000125754 5.20417e-17
2 45 0.000124477 -2.77556e-17
2 46 0.000118797 -3.46945e-17
2 47 9.921e-05 -1.42247e-16
2 48 4.56086e-05 -7.97973e-17
2 49 0 0

3 0 0 0
3 1 4.56086e-05 2.42861e-17
3 2 9.921e-05 7.63278e-17
3 3 0.000118797 4.85723e-17
3 4 0.000124477 -1.04083e-17
3 5 0.000125754 -3.46945e-17
3 6 0.000125971 -7.63278e-17
3 7 0.000125998 -8.32667e-17
3 8 0.000126 -1.38778e-17
3 9 0.000126 2.77556e-17
3 10 0.000126 0
3 11 0.000126 0
3 12 0.000126 0
3 13 0.000126 0
3 14 0.000126 0
3 15 0.000126 0
3 16 0.000126 0
3 17 0.000126 0
3 18 0.000126 0
3 19 0.000126 0
3 20 0.000126 0
3 21 0.000126 0
3 22 0.000126 0
3 23 0.000126 0
3 24 0.000126 0
3 25 0.000126 0
3 26 0.000126 0
3 27 0.000126 0
3 28 0.000126 0
3 29 0.000126 0
3 30 0.000126 0
3 31 0.000126 0
3 32 0.000126 0
3 33 0.000126 0
3 34 0.000126 0
3 35 0.000126 0
3 36 0.000126 0
3 37 0.000126 0
3 38 0.000126 0
3 39 0.000126 0
3 40 0.000126 -1.04083e-17
3 41 0.000126 3.1225e-17
3 42 0.000125998 1.11022e-16
3 43 0.000125971 9.02056e-17
3 44 0.000125754 5.20417e-17
3 45 0.000124477 -2.77556e-17
3 46 0.000118797 -3.46945e-17
3 47 9.921e-05 -1.42247e-16
3 48 4.56086e-05 -7.97973e-17
3 49 0 0

4 0 0 0
4 1 4.56086e-05 2.42861e-17
4 2 9.921e-05 7.63278e-17
4 3 0.000118797 4.85723e-17
4 4 0.000124477 -1.04083e-17
4 5 0.000125754 -3.46945e-17
4 6 0.000125971 -7.63278e-17
4 7 0.000125998 -8.32667e-17
4 8 0.000126 -1.38778e-17
4 9 0.000126 2.77556e-17
4 10 0.000126 0
4 11 0.000126 0
4 12 0.000126 0
4 13 0.000126 0
4 14 0.000126 0
4 15 0.000126 0
4 16 0.000126 0
4 17 0.000126 0
4 18 0.000126 0
4 19 0.000126 0
4 20 0.000126 0
4 21 0.000126 0
4 22 0.000126 0
4 23 0.000126 0
4 24 0.000126 0
4 25 0.000126 0
4 26 0.000126 0
4 27 0.000126 0
4 28 0.000126 0
4 29 0.000126 0
4 30 0.000126 0
4 31 0.000126 0
4 32 0.000126 0
4 33 0.000126 0
4 34 0.000126 0
4 35 0.000126 0
4 36 0.000126 0
4 37 0.000126 0
4 38 0.000126 0
4 39 0.000126 0
4 40 0.000126 -1.04083e-17
4 41 0.000126 3.1225e-17
4 42 0.000125998 1.11022e-16
4 43 0.000125971 9.02056e-17
4 44 0.000125754 5.20417e-17
4 45 0.000124477 -2.77556e-17
4 46 0.000118797 -3.46945e-17
4 47 9.921e-05 -1.42247e-16
4 48 4.56086e-05 -7.97973e-17
4 49 0 0

5 0 0 0
5 1 4.56086e-05 2.42861e-17
5 2 9.921e-05 7.63278e-17
5 3 0.000118797 4.85723e-17
5 4 0.000124477 -1.04083e-17
5 5 0.000125754 -3.46945e-17
5 6 0.000125971 -7.63278e-17
5 7 0.000125998 -8.32667e-17
5 8 0.000126 -1.38778e-17
5 9 0.000126 2.77556e-17
5 10 0.000126 0
5 11 0.000126 0
5 12 0.000126 0
5 13 0.000126 0
5 14 0.000126 0
5 15 0.000126 0
5 16 0.000126 0
5 17 0.000126 0
5 18 0.000126 0
5 19 0.000126 0
5 20 0.000126 0
5 21 0.000126 0
5 22 0.000126 0
5 23 0.000126 0
5 24 0.000126 0
5 25 0.000126 0
5 26 0.000126 0
5 27 0.000126 0
5 28 0.000126 0
5 29 0.000126 0
5 30 0.000126 0
5 31 0.000126 0
5 32 0.000126 0
5 33 0.000126 0
5 34 0.000126 0
5 35 0.000126 0
5 36 0.000126 0
5 37 0.000126 0
5 38 0.000126 0
5 39 0.000126 0
5 40 0.000126 -1.04083e-17
5 41 0.000126 3.1225e-17
5 42 0.000125998 1.11022e-16
5 43 0.000125971 9.02056e-17
5 44 0.000125754 5.20417e-17
5 45 0.000124477 -2.77556e-17
5 46 0.000118797 -3.46945e-17
5 47 9.921e-05 -1.42247e-16
5 48 4.56086e-05 -7.97973e-17
5 49 0 0

6 0 0 0
6 1 4.56086e-05 2.42861e-17
6 2 9.921e-05 7.63278e-17
6 3 0.000118797 4.85723e-17
6 4 0.000124477 -1.04083e-17
6 5 0.000125754 -3.46945e-17
6 6 0.000125971 -7.63278e-17
6 7 0.000125998 -8.32667e-17
6 8 0.000126 -1.38778e-17
6 9 0.000126 2.77556e-17
6 10 0.000126 0
6 11 0.000126 0
6 12 0.000126 0
6 13 0.000126 0
6 14 0.000126 0
6 15 0.000126 0
6 16 0.000126 0
6 17 0.000126 0
6 18 0.000126 0
6 19 0.000126 0
6 20 0.000126 0
6 21 0.000126 0
6 22 0.000126 0
6 23 0.000126 0
6 24 0.000126 0
6 25 0.000126 0
6 26 0.000126 0
6 27 0.000126 0
6 28 0.000126 0
6 29 0.000126 0
6 30 0.000126 0
6 31 0.000126 0
6 32 0.000126 0
6 33 0.000126 0
6 34 0.000126 0
6 35 0.000126 0
6 36 0.000126 0
6 37 0.000126 0
6 38 0.000126 0
6 39 0.000126 0
6 40 0.000126 -1.04083e-17
6 41 0.000126 3.1225e-17
6 42 0.000125998 1.11022e-16
6 43 0.000125971 9.02056e-17
6 44 0.000125754 5.20417e-17
6 45 0.000124477 -2.77556e-17
6 46 0.000118797 -3.46945e-17
6 47 9.921e-05 -1.42247e-16
6 48 4.56086e-05 -7.97973e-17
6 49 0 0

7 0 0 0
7 1 4.56086e-05 2.42861e-17
7 2 9.921e-05 7.63278e-17
7 3 0.000118797 4.85723e-17
7 4 0.000124477 -1.04083e-17
7 5 0.000125754 -3.46945e-17
7 6 0.000125971 -7.63278e-17
7 7 0.000125998 -8.32667e-17
7 8 0.000126 -1.38778e-17
7 9 0.000126 2.77556e-17
7 10 0.000126 0
7 11 0.000126 0
7 12 0.000126 0
7 13 0.000126 0
7 14 0.000126 0
7 15 0.000126 0
7 16 0.000126 0
7 17 0.000126 0
7 18 0.000126 0
7 19 0.000126 0
7 20 0.000126 0
7 21 0.000126 0
7 22 0.000126 0
7 23 0.000126 0
7 24 0.000126 0
7 25 0.000126 0
7 26 0.000126 0
7 27 0.000126 0
7 28 0.000126 0
7 29 0.000126 0
7 30 0.000126 0
7 31 0.000126 0
7 32 0.000126 0
7 33 0.000126 0
7 34 0.000126 0
7 35 0.000126 0
7 36 0.000126 0
7 37 0.000126 0
7 38 0.000126 0
7 39 0.000126 0
7 40 0.000126 -1.04083e-17
7 41 0.000126 3.1225e-17
7 42 0.000125998 1.11022e-16
7 43 0.000125971 9.02056e-17
7 44 0.000125754 5.20417e-17
7 45 0.000124477 -2.77556e-17
7 46 0.000118797 -3.46945e-17
7 47 9.921e-05 -1.42247e-16
7 48 4.56086e-05 -7.97973e-17
