0 0 0 0
0 1 0.000182396 4.96121e-11
0 2 0.000549049 8.81989e-09
0 3 0.000900816 4.2186e-08
0 4 0.00123735 1.12205e-07
0 5 0.00155832 2.27047e-07
0 6 0.00186341 3.90971e-07
0 7 0.00215235 6.04454e-07
0 8 0.00242489 8.64428e-07
0 9 0.00268085 1.16463e-06
0 10 0.00292007 1.4961e-06
0 11 0.00314248 1.84771e-06
0 12 0.00334802 2.20688e-06
0 13 0.0035367 2.56025e-06
0 14 0.00370859 2.89441e-06
0 15 0.00386375 3.19661e-06
0 16 0.00400233 3.45538e-06
0 17 0.00412447 3.66116e-06
0 18 0.00423033 3.80667e-06
0 19 0.00432009 3.88731e-06
0 20 0.00439393 3.90126e-06
0 21 0.00445202 3.84954e-06
0 22 0.00449452 3.73591e-06
0 23 0.00452159 3.56654e-06
0 24 0.00453333 3.34967e-06
0 25 0.00452984 3.09509e-06
0 26 0.00451118 2.81363e-06
0 27 0.00447739 2.51656e-06
0 28 0.00442847 2.21495e-06
0 29 0.0043644 1.91918e-06
0 30 0.00428512 1.6384e-06
0 31 0.00419057 1.38012e-06
0 32 0.00408065 1.1499e-06
0 33 0.00395526 9.51207e-07
0 34 0.0038143 7.85332e-07
0 35 0.00365765 6.51502e-07
0 36 0.00348524 5.4709e-07
0 37 0.00329697 4.67953e-07
0 38 0.00309278 4.08854e-07
0 39 0.00287263 3.63962e-07
0 40 0.00263651 3.27384e-07
0 41 0.00238443 2.93712e-07
0 42 0.00211645 2.58555e-07
0 43 0.00183263 2.19024e-07
0 44 0.00153307 1.74148e-07
0 45 0.00121789 1.2522e-07
0 46 0.000887216 7.60419e-08
0 47 0.000541186 3.31035e-08
0 48 0.000179923 5.64373e-09
0 49 0 0

1 0 0 0
1 1 0.000182464 -2.76246e-08
1 2 0.000549172 -1.87202e-07
1 3 0.000900979 -4.92144e-07
1 4 0.00123754 -9.22981e-07
1 5 0.00155852 -1.45596e-06
1 6 0.00186361 -2.06425e-06
1 7 0.00215253 -2.71932e-06
1 8 0.00242504 -3.39214e-06
1 9 0.00268095 -4.05439e-06
1 10 0.00292013 -4.67952e-06
1 11 0.00314249 -5.24358e-06
1 12 0.00334798 -5.72592e-06
1 13 0.00353661 -6.10967e-06
1 14 0.00370844 -6.38207e-06
1 15 0.00386356 -6.53459e-06
1 16 0.0040021 -6.56292e-06
1 17 0.00412419 -6.46683e-06
1 18 0.00423002 -6.24992e-06
1 19 0.00431976 -5.91926e-06
1 20 0.00439358 -5.48503e-06
1 21 0.00445166 -4.96003e-06
1 22 0.00449416 -4.35923e-06
1 23 0.00452122 -3.69927e-06
1 24 0.00453297 -2.99797e-06
1 25 0.00452949 -2.27381e-06
1 26 0.00451084 -1.54547e-06
1 27 0.00447707 -8.31309e-07
1 28 0.00442818 -1.48931e-07
1 29 0.00436413 4.853e-07
1 30 0.00428488 1.05668e-06
1 31 0.00419036 1.55259e-06
1 32 0.00408047 1.96286e-06
1 33 0.00395511 2.2801e-06
1 34 0.00381419 2.50002e-06
1 35 0.00365759 2.6216e-06
1 36 0.00348521 2.64723e-06
1 37 0.00329698 2.58272e-06
1 38 0.00309282 2.43724e-06
1 39 0.00287271 2.22303e-06
1 40 0.00263661 1.95506e-06
1 41 0.00238456 1.65045e-06
1 42 0.00211659 1.32784e-06
1 43 0.00183278 1.0065e-06
1 44 0.00153322 7.05379e-07
1 45 0.00121802 4.42096e-07
1 46 0.000887333 2.31813e-07
1 47 0.000541275 8.61695e-08
1 48 0.000179978 1.23252e-08
1 49 0 0

2 0 0 0
2 1 0.000182547 -5.57934e-08
2 2 0.000549482 -3.87082e-07
2 3 0.000901499 -1.03658e-06
2 4 0.00123824 -1.97706e-06
